"name","edition","proddate","idno","cntry","c2weight","mode","w2q2","w2q3","w2q4","w2q6","w2q7","w2q8","w2q9","w2q10","w2q11","w2q13","w2q14","w2q15","w2q16","w2q17","w2q19","w2q20","w2q21","w2q22","w2q23","w2q24","w2q25","w2admin","w2q27a","w2q27b","w2q27c","w2q27d","w2q27e","w2q27f","w2q28","w2q29","w2q30_1","w2q30_2","w2q30_3","w2q30_4","w2q30_5","w2q30_6","w2q30_7","w2q30_8","w2q31_1","w2q31_2","w2q31_3","w2q31_4","w2q31_5","w2q31_6","w2q31_7","w2q31_8","w2q32_1","w2q32_2","w2q32_3","w2q32_4","w2q32_5","w2q32_6","w2q33","w2q34","w2q35a","w2q35b","w2q35c","w2q37","w2q38","w2q39","w2q40","w2q41","w2q42","w2q43","w2q44","w2q45","w2q46","w2q47","w2q48","w2q49","w2q50","w2q51","w2q52","w2q53","w2q54","w2q55","w2q56","w2q57","w2q59","w2q60","w2q61","w2q62","w2q63","w2q65","w2q66","w2q68","w2q69","survlng","inwds","inwde","w2ininwe","w2seinwe","w2mpinwe","w2fwinwe","w2evinwe","w2indur","w2sedur","w2mpdur","w2fwdur","w2evsdur","intdur","lastansw","surveycomp","fdwrkinc","uagent","device","fl_42_do_socialeurope_basicincome1","fl_42_do_socialeurope_basicincome2","fl_42_do_socialeurope_basicincome3","fl_42_do_socialeurope_basicincome4","fl_42_do_socialeurope_basicincome5","fl_42_do_socialeurope_basicincome6","longitudinalfinancialwell_being_do_w2q41","longitudinalfinancialwell_being_do_w2q42","longitudinalfinancialwell_being_do_w2q43","longitudinalfinancialwell_being_do_w2q44","longitudinalfinancialwell_being_do_w2q45","longitudinalfinancialwell_being_do_w2q46","longitudinalfinancialwell_being_do_w2q47","evs2_do_w2q53","evs2_do_w2q54","evs2_do_w2q55","evs2_do_w2q56","evs2_do_w2q57","evs3_do_w2q58","evs3_do_w2q59","evs3_do_w2q60","evs3_do_w2q61","evs3_do_w2q62","evs3_do_w2q63","evs4_do_w2q64","evs4_do_w2q65","evs4_do_w2q66","evs5_do_w2q67","evs5_do_w2q68","evs5_do_w2q69","gndr","agea","eduyrs","eisced","netusoft","mnactic","hincfel","hinctnta","region"
"CRON2W2e01","1.0","27.03.2024",18897,"FI",1.0823145,2,3,3,4,0,2,3,5,2,5,2,2,0,2,1,66,66,66,66,66,6,6,5,66,66,66,66,1,66,5,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,66,66,5,9,2,2,1,3,1,2,2,4,4,2,3,2,3,3,2,3,4,2,4,4,8,5,7,8,6,7,0,7,2,"FIN",2022-04-20 18:09:21,2022-04-20 18:21:16,2022-04-20 18:09:24,2022-04-20 18:12:32,2022-04-20 18:16:24,2022-04-20 18:17:52,2022-04-20 18:21:16,3,188,232,88,204,715,"w2q69",97.297295,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36 Edg/100.0.1185.44",2,,,,,1,,1,6,3,2,4,5,7,4,3,2,5,1,1,2,3,6,4,5,1,2,3,1,2,3,2,57,11,4,5,1,2,6,"FI1B1"
"CRON2W2e01","1.0","27.03.2024",18904,"FI",1.9184269,2,3,3,3,5,5,99,10,3,8,6,8,99,3,3,66,66,66,66,66,6,6,4,66,66,66,6,66,66,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,1,66,66,2,2,2,2,1,4,3,4,3,3,3,1,3,2,3,5,99,3,9,3,3,3,5,0,10,10,10,5,5,5,4,"FIN",2022-04-13 11:11:05,2022-04-13 11:17:19,2022-04-13 11:11:08,2022-04-13 11:13:05,2022-04-13 11:14:37,2022-04-13 11:15:34,2022-04-13 11:17:19,3,117,92,57,105,374,"w2q69",94.5946,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.75 Safari/537.36 Edg/100.0.1185.36",2,,,,1,,,7,2,6,4,1,3,5,5,3,2,1,4,1,2,3,5,4,6,1,3,2,1,2,3,2,24,13,4,5,1,1,10,"FI195"
"CRON2W2e01","1.0","27.03.2024",18914,"FI",0.9622312,1,1,1,1,6,6,8,9,1,8,10,8,6,3,3,66,66,66,66,66,6,6,6,66,66,66,66,66,5,4,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,66,66,2,2,2,2,9,2,1,2,1,3,3,3,3,2,3,7,6,2,4,2,4,4,10,8,10,10,8,8,8,5,2,"FIN",2022-04-13 15:16:21,2022-04-13 15:31:24,2022-04-13 15:16:31,2022-04-13 15:20:57,2022-04-13 15:25:45,2022-04-13 15:27:20,2022-04-13 15:31:24,10,266,288,95,244,903,"w2q69",97.297295,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.75 Safari/537.36 Edg/100.0.1185.39",2,,,,,,1,5,3,2,4,1,7,6,4,3,1,5,2,1,2,3,4,6,5,1,3,2,1,2,3,2,66,12,4,5,6,2,6,"FI1C3"
"CRON2W2e01","1.0","27.03.2024",18991,"FI",0.87951773,1,1,1,3,7,7,7,6,2,5,10,10,8,3,4,66,66,66,66,66,6,6,5,66,66,66,66,9,66,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,66,66,8,2,2,2,1,2,1,1,2,2,3,1,5,3,3,7,8,5,5,5,5,5,10,10,10,10,10,9,9,0,2,"FIN",2022-04-17 12:25:01,2022-04-17 12:38:44,2022-04-17 12:25:04,2022-04-17 12:31:18,2022-04-17 12:34:24,2022-04-17 12:35:52,2022-04-17 12:38:44,3,374,186,88,172,823,"w2q69",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",2,,,,,1,,3,6,5,1,2,7,4,3,1,2,4,5,1,2,3,5,4,6,1,3,2,1,2,3,2,53,21,7,5,1,2,9,"FI1B1"
"CRON2W2e01","1.0","27.03.2024",18999,"FI",0.8600119,2,3,3,3,5,5,8,8,3,6,6,5,5,4,4,66,66,66,66,66,6,6,4,66,66,66,6,66,66,3,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,66,66,7,2,2,2,1,2,1,1,1,3,3,2,3,2,3,7,8,2,3,1,5,4,7,7,8,9,8,7,7,3,2,"FIN",2022-04-14 08:23:24,2022-04-14 08:38:26,2022-04-14 08:23:28,2022-04-14 08:26:54,2022-04-14 08:33:34,2022-04-14 08:35:32,2022-04-14 08:38:26,4,206,400,118,174,902,"w2q69",100,1,"Mozilla/5.0 (X11; Fedora; Linux x86_64; rv:99.0) Gecko/20100101 Firefox/99.0",2,,,,1,,,1,2,6,5,7,4,3,2,1,3,5,4,1,2,3,4,6,5,1,2,3,1,3,2,2,42,19,7,5,8,2,88,"FI1B1"
"CRON2W2e01","1.0","27.03.2024",19005,"FI",1.0864259,1,1,1,1,10,10,10,10,3,10,6,8,7,1,3,66,66,66,66,66,6,6,2,66,8,66,66,66,66,4,6,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,66,66,7,2,2,2,1,5,5,5,5,1,1,1,4,2,3,5,8,1,5,1,5,5,8,6,10,10,6,6,6,0,1,"FIN",2022-04-14 15:13:13,2022-04-14 15:27:12,2022-04-14 15:13:16,2022-04-14 15:19:32,2022-04-14 15:23:24,2022-04-14 15:24:19,2022-04-14 15:27:12,3,376,232,55,173,839,"w2q69",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",2,,1,,,,,3,5,7,4,6,1,2,3,5,2,4,1,1,2,3,4,6,5,1,2,3,1,3,2,2,61,20,4,5,6,4,1,"FI1B1"
"CRON2W2e01","1.0","27.03.2024",19016,"FI",1.2789253,2,1,1,2,4,5,7,10,2,7,7,7,6,3,4,66,66,66,66,66,6,6,1,6,66,66,66,66,66,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,1,66,66,3,1,2,2,1,3,3,3,3,2,2,2,3,2,3,7,8,1,4,2,5,4,7,1,9,10,9,8,5,2,1,"FIN",2022-04-20 18:02:46,2022-04-20 18:44:06,2022-04-20 18:26:18,2022-04-20 18:32:42,2022-04-20 18:37:33,2022-04-20 18:40:02,2022-04-20 18:44:06,1412,384,291,149,244,2480,"w2q69",100,1,"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",4,1,,,,,,2,7,1,6,3,4,5,4,2,1,5,3,1,2,3,4,5,6,1,3,2,1,3,2,2,48,15,4,5,1,2,7,"FI197"
"CRON2W2e01","1.0","27.03.2024",19048,"FI",1.4518679,2,1,1,2,8,8,8,10,1,6,7,6,6,2,2,66,66,66,66,66,6,6,2,66,8,66,66,66,66,2,9,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,1,66,66,7,2,2,2,1,4,2,4,5,1,1,1,2,1,3,3,7,1,5,1,5,5,9,9,10,10,10,2,0,0,1,"FIN",2022-04-13 10:35:25,2022-04-13 10:45:02,2022-04-13 10:35:27,2022-04-13 10:38:13,2022-04-13 10:40:19,2022-04-13 10:41:06,2022-04-13 10:45:02,2,166,126,47,236,577,"w2q69",100,1,"Mozilla/5.0 (Linux; Android 12; SAMSUNG SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/16.2 Chrome/92.0.4515.166 Mobile Safari/537.36",1,,1,,,,,5,1,2,7,4,6,3,4,5,1,3,2,1,2,3,5,4,6,1,3,2,1,2,3,1,23,13,4,5,1,2,4,"FI197"
"CRON2W2e01","1.0","27.03.2024",19051,"FI",1.0057882,1,1,1,3,2,3,3,2,5,2,0,0,0,3,4,66,66,66,66,66,6,6,3,66,66,5,66,66,66,4,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,66,66,8,1,2,2,1,2,2,4,1,3,2,3,4,2,3,5,6,2,4,2,5,5,9,10,8,8,8,9,8,0,1,"SWE",2022-05-05 17:38:36,2022-05-05 17:52:30,2022-05-05 17:38:42,2022-05-05 17:42:59,2022-05-05 17:46:22,2022-05-05 17:48:30,2022-05-05 17:52:30,6,257,203,128,240,834,"w2q69",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:99.0) Gecko/20100101 Firefox/99.0",2,,,1,,,,4,7,6,5,3,2,1,3,4,2,1,5,1,2,3,5,6,4,1,2,3,1,2,3,1,31,20,7,5,1,2,4,"FI1B1"
"CRON2W2e01","1.0","27.03.2024",19068,"FI",0.62744194,1,3,3,4,7,10,10,2,1,2,0,0,3,3,3,66,66,66,66,66,6,6,1,2,66,66,66,66,66,3,5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,66,66,2,2,2,2,1,1,1,2,1,5,4,5,5,2,3,10,8,1,5,2,5,5,5,2,8,8,8,8,5,0,1,"FIN",2022-04-13 21:36:27,2022-04-13 21:50:28,2022-04-13 21:36:35,2022-04-13 21:40:35,2022-04-13 21:44:37,2022-04-13 21:46:33,2022-04-13 21:50:28,8,240,242,116,235,841,"w2q69",100,1,"Mozilla/5.0 (Linux; Android 10; Lenovo YT-X705F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.79 Safari/537.36",3,1,,,,,,4,1,3,5,2,6,7,5,1,2,3,4,1,2,3,6,5,4,1,2,3,1,2,3,1,63,30,7,5,4,1,1,"FI1D2"
"CRON2W2e01","1.0","27.03.2024",19078,"FI",1.6844283,1,3,3,3,1,1,5,0,5,0,1,3,0,3,3,66,66,66,66,66,6,6,3,66,66,6,66,66,66,4,6,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,2,2,66,66,4,1,2,1,1,1,1,1,1,2,4,1,4,2,3,7,1,1,5,1,5,5,6,5,5,5,4,9,8,4,2,"FIN",2022-04-13 15:15:53,2022-04-13 15:28:48,2022-04-13 15:15:57,2022-04-13 15:19:58,2022-04-13 15:24:00,2022-04-13 15:25:28,2022-04-13 15:28:48,4,241,242,88,200,775,"w2q69",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36",2,,,1,,,,3,2,6,4,1,7,5,4,1,3,2,5,1,2,3,4,5,6,1,2,3,1,2,3,1,22,13,4,5,4,1,1,"FI1B1"
"CRON2W2e01","1.0","27.03.2024",19128,"FI",1.6861123,1,5,5,5,0,1,1,1,2,5,3,2,2,2,2,66,66,66,66,66,6,6,2,66,1,66,66,66,66,2,5,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2,9,66,66,4,1,2,2,1,2,3,2,1,3,3,2,2,1,2,1,5,2,2,2,2,3,5,4,5,5,5,5,3,1,2,"SWE",2022-04-15 07:34:22,2022-04-15 07:46:34,2022-04-15 07:34:25,2022-04-15 07:38:01,2022-04-15 07:41:54,2022-04-15 07:43:34,2022-04-15 07:46:34,3,216,233,100,180,732,"w2q69",97.297295,1,"Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-G525F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/14.2 Chrome/87.0.4280.141 Mobile Safari/537.36",1,,1,,,,,3,6,4,1,5,7,2,4,1,5,3,2,1,2,3,5,4,6,1,3,2,1,3,2,1,44,11,4,5,4,3,2,"FI195"
"CRON2W2e01","1.0","27.03.2024",19187,"FI",0.7782305,1,1,1,1,6,7,8,5,3,5,2,6,3,4,4,66,66,66,66,66,6,6,4,66,66,66,7,66,66,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,66,66,7,1,2,2,1,2,2,1,1,2,3,4,3,2,2,7,9,1,5,2,4,5,8,2,10,10,10,5,5,9,1,"FIN",2022-04-14 10:47:57,2022-04-14 11:00:32,2022-04-14 10:48:05,2022-04-14 10:52:44,2022-04-14 10:56:06,2022-04-14 10:57:30,2022-04-14 11:00:32,8,279,202,84,182,755,"w2q69",100,1,"Mozilla/5.0 (Linux; Android 11; AC2003) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.101 Mobile Safari/537.36",1,,,,1,,,2,1,6,5,7,3,4,4,3,2,1,5,1,2,3,6,5,4,1,3,2,1,2,3,2,41,16,6,5,1,2,8,"FI194"
"CRON2W2e01","1.0","27.03.2024",19190,"FI",0.86884415,1,3,3,3,6,8,8,5,3,5,5,6,6,3,4,66,66,66,66,66,6,6,2,66,5,66,66,66,66,3,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,2,1,66,66,7,1,2,2,2,3,2,3,2,2,2,3,2,2,3,7,8,2,5,1,5,4,8,5,8,8,8,8,8,5,2,"FIN",2022-04-14 11:06:56,2022-04-14 11:22:38,2022-04-14 11:07:01,2022-04-14 11:10:26,2022-04-14 11:12:58,2022-04-14 11:19:58,2022-04-14 11:22:38,5,205,152,420,160,942,"w2q69",100,1,"Mozilla/5.0 (Linux; Android 10; BLA-L29) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Mobile Safari/537.36",1,,1,,,,,6,7,4,5,2,1,3,5,3,4,2,1,1,2,3,6,4,5,1,2,3,1,2,3,2,44,16,6,5,1,2,9,"FI1B1"
"CRON2W2e01","1.0","27.03.2024",19212,"FI",0.7686084,1,2,2,3,5,7,7,7,2,6,4,3,5,4,4,66,66,66,66,66,6,6,4,66,66,66,3,66,66,3,7,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,66,66,7,1,2,2,1,3,1,1,2,3,3,4,3,2,3,7,7,1,5,4,5,3,7,0,7,8,6,5,7,2,2,"FIN",2022-04-22 13:19:20,2022-04-22 13:46:18,2022-04-22 13:19:31,2022-04-22 13:34:33,2022-04-22 13:38:16,2022-04-22 13:40:35,2022-04-22 13:46:18,11,902,223,139,343,1618,"w2q69",100,1,"Mozilla/5.0 (Linux; Android 11; SM-A515F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36",1,,,,1,,,6,2,5,3,4,7,1,4,2,3,5,1,1,2,3,6,5,4,1,2,3,1,3,2,2,42,16,6,5,1,1,9,"FI197"
"CRON2W2e01","1.0","27.03.2024",19225,"FI",1.0849068,1,3,3,3,5,6,8,7,3,8,9,4,4,5,4,66,66,66,66,66,6,6,4,66,66,66,5,66,66,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,66,66,3,1,2,2,1,1,2,1,1,5,4,4,5,3,3,8,8,2,4,2,5,3,8,6,10,9,9,0,0,5,2,"FIN",2022-04-15 08:04:10,2022-04-15 08:21:07,2022-04-15 08:04:17,2022-04-15 08:09:58,2022-04-15 08:14:09,2022-04-15 08:16:21,2022-04-15 08:21:07,7,341,251,132,286,1017,"w2q69",100,1,"Mozilla/5.0 (Linux; Android 5.0.2; SM-T535) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.74 Safari/537.36",3,,,,1,,,6,2,5,1,7,4,3,2,3,5,4,1,1,2,3,4,6,5,1,2,3,1,3,2,2,70,10,4,5,6,2,5,"FI1D2"
"CRON2W2e01","1.0","27.03.2024",19233,"FI",1.3230383,1,2,2,2,7,6,7,7,3,7,8,8,8,3,3,66,66,66,66,66,6,6,1,6,66,66,66,66,66,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,1,66,66,7,2,2,2,1,1,1,1,2,5,5,5,4,2,4,8,8,2,2,2,4,3,6,0,10,7,5,5,2,2,2,"FIN",2022-04-13 19:23:27,2022-04-13 19:47:27,2022-04-13 19:23:56,2022-04-13 19:31:15,2022-04-13 19:39:34,2022-04-13 19:42:08,2022-04-13 19:47:27,29,439,499,154,319,1440,"w2q69",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:99.0) Gecko/20100101 Firefox/99.0",2,1,,,,,,3,7,4,6,2,1,5,5,4,2,1,3,1,2,3,5,6,4,1,3,2,1,3,2,1,70,8,2,5,6,1,6,"FI1C2"
"CRON2W2e01","1.0","27.03.2024",19289,"FI",0.8809291,1,2,2,2,7,7,7,8,3,8,8,8,7,2,3,66,66,66,66,66,6,6,5,66,66,66,66,8,66,3,7,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,1,66,66,2,2,2,2,1,1,2,2,2,4,4,4,3,2,3,7,8,2,4,2,4,4,7,6,8,8,4,5,6,4,4,"FIN",2022-04-13 12:33:27,2022-04-13 12:46:16,2022-04-13 12:33:34,2022-04-13 12:37:46,2022-04-13 12:42:01,2022-04-13 12:43:17,2022-04-13 12:46:16,7,252,255,76,179,769,"w2q69",100,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/100.0.4896.77 Mobile/15E148 Safari/604.1",1,,,,,1,,1,4,6,3,5,2,7,4,5,1,2,3,1,2,3,4,5,6,1,2,3,1,2,3,2,40,15,6,5,6,1,6,"FI1C2"
"CRON2W2e01","1.0","27.03.2024",19314,"FI",1.4594378,1,9,3,2,5,7,7,10,2,10,0,0,0,4,5,66,66,66,66,66,6,6,6,66,66,66,66,66,5,4,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,1,66,66,2,1,2,2,1,1,1,1,1,4,3,3,3,2,3,8,9,1,5,1,5,5,8,10,5,10,10,5,7,0,2,"FIN",2022-04-17 19:32:29,2022-04-17 19:49:21,2022-04-17 19:32:52,2022-04-17 19:37:52,2022-04-17 19:43:01,2022-04-17 19:44:44,2022-04-17 19:49:21,23,300,309,103,277,1012,"w2q69",97.297295,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36",2,,,,,,1,2,7,5,6,1,3,4,4,3,2,1,5,1,2,3,5,4,6,1,2,3,1,3,2,1,41,13,4,5,1,1,9,"FI1B1"
"CRON2W2e01","1.0","27.03.2024",19342,"FI",0.7055171,1,3,3,3,0,2,3,5,1,2,2,2,2,4,3,66,66,66,66,66,6,6,1,10,66,66,66,66,66,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,66,66,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,99,9,9,9,9,9,99,99,99,99,99,99,99,99,9,"FIN",2022-04-27 12:05:12,2022-04-27 12:12:55,2022-04-27 12:05:14,2022-04-27 12:10:37,,,,2,323,,,,325,"w2q34",18.918919,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50,22,7,5,1,1,10,"FI197"
"CRON2W2e01","1.0","27.03.2024",19350,"FI",0.62805957,1,1,1,1,5,6,9,7,3,7,4,5,4,4,3,66,66,66,66,66,6,6,3,66,66,2,66,66,66,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,66,66,2,1,1,2,2,2,1,3,1,4,3,3,4,3,3,8,5,1,4,1,4,3,8,1,10,10,3,5,8,8,2,"FIN",2022-04-22 13:51:14,2022-04-22 14:10:20,2022-04-22 13:51:24,2022-04-22 13:58:31,2022-04-22 14:04:28,2022-04-22 14:06:30,2022-04-22 14:10:20,10,427,357,122,230,1146,"w2q69",100,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1",1,,,1,,,,5,2,3,7,4,1,6,4,5,3,2,1,1,2,3,5,6,4,1,3,2,1,3,2,2,69,20,5,5,6,2,4,"FI1C1"
"CRON2W2e01","1.0","27.03.2024",19404,"FI",1.5817351,1,1,2,3,5,5,5,9,3,10,7,7,8,5,5,66,66,66,66,66,6,6,2,66,5,66,66,66,66,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,1,66,66,2,1,2,2,1,1,1,2,1,3,2,1,4,2,4,8,9,2,3,3,3,3,9,8,7,9,10,8,0,3,1,"FIN",2022-04-13 20:46:07,2022-04-13 20:52:03,2022-04-13 20:46:11,2022-04-13 20:47:56,2022-04-13 20:49:31,2022-04-13 20:50:29,2022-04-13 20:52:03,4,105,95,58,94,356,"w2q69",100,1,"Mozilla/5.0 (Linux; Android 12; Nokia X10) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.79 Mobile Safari/537.36",1,,1,,,,,2,1,7,4,3,6,5,5,4,2,3,1,1,2,3,6,4,5,1,2,3,1,3,2,1,32,15,5,5,1,2,9,"FI1B1"
"CRON2W2e01","1.0","27.03.2024",19414,"FI",0.83930093,2,2,2,9,2,4,4,8,2,3,6,5,3,4,4,66,66,66,66,66,6,6,5,66,66,66,66,6,66,4,7,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,66,66,7,1,2,2,1,1,1,1,1,2,2,2,4,2,3,5,7,4,4,4,4,3,6,6,8,8,6,7,9,8,2,"FIN",2022-04-13 11:45:16,2022-04-13 11:59:09,2022-04-13 11:45:21,2022-04-13 11:49:33,2022-04-13 11:53:06,2022-04-13 11:54:45,2022-04-13 11:59:08,5,252,213,99,263,832,"w2q69",97.297295,1,"NodeJS",4,,,,,1,,4,7,6,3,1,5,2,5,2,4,3,1,1,2,3,6,4,5,1,3,2,1,2,3,1,51,17,7,5,1,1,8,"FI1B1"
"CRON2W2e01","1.0","27.03.2024",19423,"FI",1.7785746,1,1,1,2,5,6,6,5,3,4,6,6,6,3,3,66,66,66,66,66,6,6,5,66,66,66,66,5,66,4,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,66,66,7,1,2,2,1,3,1,2,1,4,2,4,3,3,3,7,7,1,2,2,3,3,6,1,5,99,5,5,5,6,2,"SWE",2022-04-13 14:07:38,2022-04-13 14:31:08,2022-04-13 14:08:19,2022-04-13 14:16:07,2022-04-13 14:20:57,2022-04-13 14:24:49,2022-04-13 14:31:08,41,468,290,232,379,1410,"w2q69",97.297295,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.75 Safari/537.36 Edg/100.0.1185.36",2,,,,,1,,1,2,5,4,7,3,6,2,3,5,1,4,1,2,3,4,6,5,1,2,3,1,3,2,1,80,8,1,5,6,2,4,"FI195"
"CRON2W2e01","1.0","27.03.2024",19433,"FI",1.5833966,1,1,1,2,4,8,7,10,2,10,10,10,5,3,3,66,66,66,66,66,6,6,1,5,66,66,66,66,66,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,66,66,7,1,2,2,2,3,2,2,2,1,2,1,3,2,3,6,7,3,3,1,4,5,10,7,7,7,7,5,5,3,1,"FIN",2022-04-20 18:03:20,2022-04-24 19:28:44,2022-04-24 19:08:50,2022-04-24 19:15:27,2022-04-24 19:20:19,2022-04-24 19:22:27,2022-04-24 19:28:44,349530,397,292,128,377,350724,"w2q69",100,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36 Google-PageRenderer Google (+https://developers.google.com/+/web/snippet/)",2,1,,,,,,4,6,5,7,3,2,1,1,3,4,2,5,1,2,3,5,4,6,1,3,2,1,3,2,1,40,13,4,5,3,2,7,"FI1D1"
"CRON2W2e01","1.0","27.03.2024",19438,"FI",0.71533334,2,1,1,1,6,6,6,8,2,8,8,8,8,4,5,66,66,66,66,66,6,6,6,66,66,66,66,66,10,3,6,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,2,1,66,66,2,1,2,2,1,1,5,4,1,5,5,4,3,2,4,7,9,2,4,2,5,4,8,6,9,10,9,6,6,0,1,"FIN",2022-04-25 22:36:03,2022-05-15 11:23:01,2022-05-15 11:13:55,2022-05-15 11:16:34,2022-05-15 11:19:04,2022-05-15 11:20:21,2022-05-15 11:23:01,1687072,159,150,77,160,1687618,"w2q69",100,2,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36 Google-PageRenderer Google (+https://developers.google.com/+/web/snippet/)",2,,,,,,1,5,4,3,7,1,2,6,2,3,5,1,4,1,2,3,4,6,5,1,3,2,1,2,3,1,50,20,7,5,1,1,7,"FI1C2"
